Educational District,Educational Sub-District,School Code,School Name,Block Name,Level Name,Local Body,Revenue District,Phone,UDISE Code,Latitude,Longitude,Maps Link
Wandoor,Nilambur,48423,GLPS Meppadam,Wandoor,1 - 4,Mampad(P),Malappuram,9447354851,32050400907,11.229179999999999,76.181820000000002,"http://maps.google.com/maps?q=11.229179999999999,76.181820000000002"
Wandoor,Nilambur,48426,GMLPS Mukkatta,,1 - 4,Nilambur(M),Malappuram,04931223938,32050400707,,,
Wandoor,Nilambur,48431,GMLPS Nilambur,,1 - 4,Nilambur(M),Malappuram,04931225575,32050400708,11.284931,76.237480000000005,"http://maps.google.com/maps?q=11.284931,76.237480000000005"
Wandoor,Nilambur,48413,GMLPS Panthalingal,Wandoor,1 - 4,Mampad(P),Malappuram,9497873961,32050400905,11.22118,76.198030000000003,"http://maps.google.com/maps?q=11.22118,76.198030000000003"
Wandoor,Nilambur,48129,I G M M R S Nilambur,,1 - 12,Nilambur(M),Malappuram,04931224194,32050400720,,,
Wandoor,Nilambur,48411,Karimbuzha GMLPS,,1 - 4,Nilambur(M),Malappuram,04931222033,32050400705,,,
Wandoor,Nilambur,48415,Kavalamukkatta GLPS,Kalikavu,1 - 4,Amarambalam(P),Malappuram,04931261070,32050400806,,,
Wandoor,Nilambur,48416,Konamunda GLPS,Nilambur,1 - 4,Chaliyar(P),Malappuram,9496807317,32050402505,11.323219999999999,76.218609999999998,"http://maps.google.com/maps?q=11.323219999999999,76.218609999999998"
Wandoor,Nilambur,48457,Kurumbalangode GUPS,Nilambur,1 - 7,Chungathara(P),Malappuram,04931255754,32050400401,,,
Wandoor,Nilambur,48419,Mamankara GLPS,Nilambur,1 - 4,Vazhikkadavu(P),Malappuram,04931287040,32050400107,,,
Wandoor,Nilambur,48420,Mampad North GMLPS,Wandoor,1 - 4,Mampad(P),Malappuram,04931201600,32050400906,11.247311,76.180296999999996,"http://maps.google.com/maps?q=11.247311,76.180296999999996"
Wandoor,Nilambur,48422,Mankuth GLPS,,1 - 4,Nilambur(M),Malappuram,04931223712,32050400706,,,
Wandoor,Nilambur,48425,Mooleppadam GLPS,Nilambur,1 - 4,Chaliyar(P),Malappuram,9946889594,32050402507,11.322229999999999,76.192520000000002,"http://maps.google.com/maps?q=11.322229999999999,76.192520000000002"
Wandoor,Nilambur,48463,Myladi GUPS,Nilambur,1 - 7,Chaliyar(P),Malappuram,04931206800,32050402501,11.304320000000001,76.231290000000001,"http://maps.google.com/maps?q=11.304320000000001,76.231290000000001"
Wandoor,Nilambur,48429,Naduvakkad GLPS,Wandoor,1 - 4,Mampad(P),Malappuram,9048135369,32050400908,11.24277,76.191029999999998,"http://maps.google.com/maps?q=11.24277,76.191029999999998"
Wandoor,Nilambur,48430,Nedungayam GTLPS,Nilambur,1 - 4,Moothedam(P),Malappuram,9496841311,32050402609,,,
Wandoor,Nilambur,48466,Nilambur GMUPS,,1 - 7,Nilambur(M),Malappuram,04931220410,32050400701,11.275869999999999,76.222939999999994,"http://maps.google.com/maps?q=11.275869999999999,76.222939999999994"
Wandoor,Nilambur,48468,Pallikuth GUPS,Nilambur,1 - 7,Chungathara(P),Malappuram,04931231718,32050400448,,,
Wandoor,Nilambur,48469,Paramba G U P S,Kalikavu,1 - 7,Amarambalam(P),Malappuram,9946365721,32050402605,,,
Wandoor,Nilambur,48435,Pathirippadam GLPS,Nilambur,1 - 4,Edakkara(P),Malappuram,,32050400202,,,
Wandoor,Nilambur,48436,Payampadam GLPS,Kalikavu,1 - 4,Amarambalam(P),Malappuram,04931262040,32050400807,,,
Wandoor,Nilambur,48437,Perumbathur GLPS,Nilambur,1 - 4,Chaliyar(P),Malappuram,,32050402506,11.347239999999999,76.215090000000004,"http://maps.google.com/maps?q=11.347239999999999,76.215090000000004"
Wandoor,Nilambur,48439,Poolappadam GLPS,Nilambur,1 - 4,Pothukkal(P),Malappuram,9446242123,32050402705,,,
Wandoor,Nilambur,48441,Pullippadam GLPS,Wandoor,1 - 4,Mampad(P),Malappuram,,32050400909,11.24638,76.170119999999997,"http://maps.google.com/maps?q=11.24638,76.170119999999997"
Wandoor,Nilambur,48445,Vadapuram GMLPS,Wandoor,1 - 4,Mampad(P),Malappuram,,32050400910,11.258115999999999,76.202820000000003,"http://maps.google.com/maps?q=11.258115999999999,76.202820000000003"
Wandoor,Nilambur,48446,Valanthode GTLPS,Nilambur,1 - 4,Chaliyar(P),Malappuram,8086596554,32050402504,11.3254,76.192359999999994,"http://maps.google.com/maps?q=11.3254,76.192359999999994"
Wandoor,Nilambur,48447,Varikkal GLPS,Kalikavu,1 - 4,Karulai(P),Malappuram,04931270850,32050400606,,,
Wandoor,Nilambur,48448,Veettikuth GLPS,,1 - 4,Nilambur(M),Malappuram,04931224269,32050400709,11.274050000000001,76.228769999999997,"http://maps.google.com/maps?q=11.274050000000001,76.228769999999997"
Wandoor,Nilambur,48450,Vendekkumpotty GLPS,Nilambur,1 - 4,Vazhikkadavu(P),Malappuram,9495608263,32050400111,,,
Wandoor,Wandoor,48501,Adakkakundu GLPS,Kalikavu,1 - 4,Kalikavu(P),Malappuram,04931258285,32050300123,11.163786,76.347607999999994,"http://maps.google.com/maps?q=11.163786,76.347607999999994"
Wandoor,Wandoor,48502,Akkarakulam GLPS,Kalikavu,1 - 4,Thuvvur(P),Malappuram,04931284800,32050300403,11.12351,76.292331000000004,"http://maps.google.com/maps?q=11.12351,76.292331000000004"
Wandoor,Wandoor,48504,Amapoyil GLPS,Kalikavu,1 - 4,Kalikavu(P),Malappuram,04931259766,32050300807,11.161726,76.308576000000002,"http://maps.google.com/maps?q=11.161726,76.308576000000002"
Wandoor,Wandoor,48545,Chadangamkulam GLPS,Wandoor,1 - 5,Thiruvali(P),Malappuram,04931245115,32050300301,11.217015999999999,76.221098999999995,"http://maps.google.com/maps?q=11.217015999999999,76.221098999999995"
Wandoor,Wandoor,48551,Chokkad GMUPS,Kalikavu,1 - 7,Chokkad(P),Malappuram,04931260105,32050300710,11.22275,76.334069999999997,"http://maps.google.com/maps?q=11.22275,76.334069999999997"
Wandoor,Wandoor,48510,Chokkad Girijan Colony GLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,9747635304,32050300709,11.235471,76.355497999999997,"http://maps.google.com/maps?q=11.235471,76.355497999999997"
Wandoor,Wandoor,48049,G G V H S S Wandoor,Wandoor,1 - 12,Wandoor(P),Malappuram,04931247670,32050300610,11.19562,76.234258999999994,"http://maps.google.com/maps?q=11.19562,76.234258999999994"
Wandoor,Wandoor,48558,G H S Neelanchery,Kalikavu,1 -10,Thuvvur(P),Malappuram,04931280060,32050300401,11.145257000000001,76.322665999999998,"http://maps.google.com/maps?q=11.145257000000001,76.322665999999998"
Wandoor,Wandoor,48549,G.H.S Anchachavadi,Kalikavu,1 -10,Kalikavu(P),Malappuram,04931257009,32050300804,11.186529999999999,76.290570000000002,"http://maps.google.com/maps?q=11.186529999999999,76.290570000000002"
Wandoor,Wandoor,48135,GHS Kappilkarad,Wandoor,1 -10,Wandoor(P),Malappuram,9446505027,32050300601,,,
Wandoor,Wandoor,48553,Kalikavu Bazar G M U P S,Kalikavu,1 - 7,Kalikavu(P),Malappuram,04931259301,32050300103,11.1686,76.326620000000005,"http://maps.google.com/maps?q=11.1686,76.326620000000005"
Wandoor,Wandoor,48512,Kallamoola GLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,,32050300712,11.21466,76.337699999999998,"http://maps.google.com/maps?q=11.21466,76.337699999999998"
Wandoor,Wandoor,48513,Karuvarakundu GLPS,Kalikavu,1 - 4,Karuvarakundu(P),Malappuram,04931280044,32050300202,11.112712999999999,76.327713000000003,"http://maps.google.com/maps?q=11.112712999999999,76.327713000000003"
Wandoor,Wandoor,48515,Kizhakkethala GLPS,Kalikavu,1 - 4,Karuvarakundu(P),Malappuram,04931280243,32050300204,11.124123000000001,76.341958000000005,"http://maps.google.com/maps?q=11.124123000000001,76.341958000000005"
Wandoor,Wandoor,48516,Koithakundu GLPS,Kalikavu,1 - 4,Karuvarakundu(P),Malappuram,04931280041,32050300901,11.134268,76.329210000000003,"http://maps.google.com/maps?q=11.134268,76.329210000000003"
Wandoor,Wandoor,48517,Kooripoyil GLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,9745029594,32050300110,11.199852999999999,76.297753,"http://maps.google.com/maps?q=11.199852999999999,76.297753"
Wandoor,Wandoor,48557,Maliyekkal GUPS,Kalikavu,1 - 7,Chokkad(P),Malappuram,04931257250,32050300104,11.194906,76.308245999999997,"http://maps.google.com/maps?q=11.194906,76.308245999999997"
Wandoor,Wandoor,48519,Mampattumoola GLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,04931260162,32050300711,11.221496999999999,76.317111999999995,"http://maps.google.com/maps?q=11.221496999999999,76.317111999999995"
Wandoor,Wandoor,48520,Mampuzha GLPS,Kalikavu,1 - 4,Thuvvur(P),Malappuram,04931284898,32050300402,11.121202,76.312343999999996,"http://maps.google.com/maps?q=11.121202,76.312343999999996"
Wandoor,Wandoor,48521,Mundakkode GLPS,Kalikavu,1 - 4,Thuvvur(P),Malappuram,04931284022,32050300404,11.103337,76.269120999999998,"http://maps.google.com/maps?q=11.103337,76.269120999999998"
Wandoor,Wandoor,48523,Pallisseri GLPS,Kalikavu,1 - 4,Kalikavu(P),Malappuram,04931257006,32050300806,11.179967,76.303280999999998,"http://maps.google.com/maps?q=11.179967,76.303280999999998"
Wandoor,Wandoor,48524,Pattanamkundu GLPS,Wandoor,1 - 4,Porur(P),Malappuram,04931325543,32050300501,11.157698999999999,76.179053999999994,"http://maps.google.com/maps?q=11.157698999999999,76.179053999999994"
Wandoor,Wandoor,48525,Payyakode GLPS,Kalikavu,1 - 4,Karuvarakundu(P),Malappuram,04931294364,32050300205,,,
Wandoor,Wandoor,48559,Pazhayakadakkal GUPS,Kalikavu,1 - 7,Karuvarakundu(P),Malappuram,04931280670,32050300905,11.142177,76.347892000000002,"http://maps.google.com/maps?q=11.142177,76.347892000000002"
Wandoor,Wandoor,48526,Pazhedam Panampoyil GLPS,Wandoor,1 - 4,Wandoor(P),Malappuram,9446154409,32050300602,11.21106,76.292804000000004,"http://maps.google.com/maps?q=11.21106,76.292804000000004"
Wandoor,Wandoor,48522,Pedayenthal GLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,9495227927,32050300708,11.229359000000001,76.340070999999995,"http://maps.google.com/maps?q=11.229359000000001,76.340070999999995"
Wandoor,Wandoor,48527,Pookkulam GLPS,Wandoor,1 - 4,Wandoor(P),Malappuram,9497114839,32050300603,11.18966,76.234065999999999,"http://maps.google.com/maps?q=11.18966,76.234065999999999"
Wandoor,Wandoor,48528,Poongode GLPS,Kalikavu,1 - 4,Kalikavu(P),Malappuram,04931236781,32050300805,11.170318999999999,76.278983999999994,"http://maps.google.com/maps?q=11.170318999999999,76.278983999999994"
Wandoor,Wandoor,48530,Pullengode GMLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,9809741865,32050300707,11.200585,76.337046999999998,"http://maps.google.com/maps?q=11.200585,76.337046999999998"
Wandoor,Wandoor,48531,Pulvetta GLPS,Kalikavu,1 - 4,Karuvarakundu(P),Malappuram,04931294747,32050300206,11.113842999999999,76.338093000000001,"http://maps.google.com/maps?q=11.113842999999999,76.338093000000001"
Wandoor,Wandoor,48532,Santhinagar GLPS,Wandoor,1 - 4,Wandoor(P),Malappuram,04931236788,32050300604,11.208766000000001,76.260673999999995,"http://maps.google.com/maps?q=11.208766000000001,76.260673999999995"
Wandoor,Wandoor,48533,Tharish GLPS,Kalikavu,1 - 4,Karuvarakundu(P),Malappuram,9744031374,32050300228,11.125284000000001,76.349710999999999,"http://maps.google.com/maps?q=11.125284000000001,76.349710999999999"
Wandoor,Wandoor,48536,Thiruvali GLPS,Wandoor,1 - 4,Thiruvali(P),Malappuram,04832720688,32050300302,11.200862000000001,76.170913999999996,"http://maps.google.com/maps?q=11.200862000000001,76.170913999999996"
Wandoor,Wandoor,48538,Thuvvur GLPS,Kalikavu,1 - 4,Thuvvur(P),Malappuram,9497872074,32050300405,11.111585,76.284165000000002,"http://maps.google.com/maps?q=11.111585,76.284165000000002"
Wandoor,Wandoor,48539,Uthirampoyil GLPS,Kalikavu,1 - 4,Chokkad(P),Malappuram,04931259033,32050300115,11.187986,76.326544999999996,"http://maps.google.com/maps?q=11.187986,76.326544999999996"
Wandoor,Wandoor,48529,V.M.D Memorial Govt L.P.S Porur,Wandoor,1 - 4,Porur(P),Malappuram,,32050300503,11.163351,76.249634,"http://maps.google.com/maps?q=11.163351,76.249634"
Wandoor,Wandoor,48540,Vaniyambalam CKAGLPS,Wandoor,1 - 4,Wandoor(P),Malappuram,9495861257,32050300605,11.188604,76.262534000000002,"http://maps.google.com/maps?q=11.188604,76.262534000000002"
